Fecha,AGU_S,AGU_I,AGU_L,AGU,AGU_R,AGU_D,BCN_S,BCN_I,BCN_L,BCN,BCN_R,BCN_D,BCS_S,BCS_I,BCS_L,BCS,BCS_R,BCS_D,CAM_S,CAM_I,CAM_L,CAM,CAM_R,CAM_D,CHP_S,CHP_I,CHP_L,CHP,CHP_R,CHP_D,CHH_S,CHH_I,CHH_L,CHH,CHH_R,CHH_D,CMX_S,CMX_I,CMX_L,CMX,CMX_R,CMX_D,COA_S,COA_I,COA_L,COA,COA_R,COA_D,COL_S,COL_I,COL_L,COL,COL_R,COL_D,DUR_S,DUR_I,DUR_L,DUR,DUR_R,DUR_D,GUA_S,GUA_I,GUA_L,GUA,GUA_R,GUA_D,GRO_S,GRO_I,GRO_L,GRO,GRO_R,GRO_D,HID_S,HID_I,HID_L,HID,HID_R,HID_D,JAL_S,JAL_I,JAL_L,JAL,JAL_R,JAL_D,MIC_S,MIC_I,MIC_L,MIC,MIC_R,MIC_D,MOR_S,MOR_I,MOR_L,MOR,MOR_R,MOR_D,MEX_S,MEX_I,MEX_L,MEX,MEX_R,MEX_D,NAY_S,NAY_I,NAY_L,NAY,NAY_R,NAY_D,NLE_S,NLE_I,NLE_L,NLE,NLE_R,NLE_D,OAX_S,OAX_I,OAX_L,OAX,OAX_R,OAX_D,PUE_S,PUE_I,PUE_L,PUE,PUE_R,PUE_D,QUE_S,QUE_I,QUE_L,QUE,QUE_R,QUE_D,ROO_S,ROO_I,ROO_L,ROO,ROO_R,ROO_D,SLP_S,SLP_I,SLP_L,SLP,SLP_R,SLP_D,SIN_S,SIN_I,SIN_L,SIN,SIN_R,SIN_D,SON_S,SON_I,SON_L,SON,SON_R,SON_D,TAB_S,TAB_I,TAB_L,TAB,TAB_R,TAB_D,TAM_S,TAM_I,TAM_L,TAM,TAM_R,TAM_D,TLA_S,TLA_I,TLA_L,TLA,TLA_R,TLA_D,VER_S,VER_I,VER_L,VER,VER_R,VER_D,YUC_S,YUC_I,YUC_L,YUC,YUC_R,YUC_D,ZAC_S,ZAC_I,ZAC_L,ZAC,ZAC_R,ZAC_D,Susp,Pos_I,Pos_L,Pos,Pos_rep,Susp_rep,Neg_rep,IRAG_Test,Tested_tot,Recovered,Deceased
2020-07-16,358,,,3266,,201,1598,,,11596,,2352,654,,,2693,,110,383,,,3383,,329,557,,,5130,,792,1564,,,4179,,781,16140,,,73752,,8008,4184,,,8273,,412,191,,,1071,,129,1007,,,2936,,215,2602,,,13560,,683,1360,,,8240,,1142,256,,,5012,,841,3071,,,9958,,1147,2079,,,7686,,603,397,,,3345,,760,13469,,,31926,,5524,159,,,2543,,271,4686,,,11215,,623,1098,,,8028,,766,4941,,,15454,,1896,145,,,2870,,390,911,,,5586,,761,3000,,,5242,,294,1632,,,10876,,1739,4348,,,13055,,1235,1532,,,16331,,1513,5881,,,10037,,649,784,,,3238,,497,2901,,,15099,,2101,467,,,6910,,658,212,,,1551,,152,82567,,,324041,,,,,,,37574
2020-07-17,371,,,3295,,205,1343,,,11994,,2413,569,,,2859,,116,482,,,3447,,339,554,,,5170,,806,1551,,,4265,,785,17275,,,74921,,8101,4413,,,8535,,439,188,,,1124,,133,1042,,,3024,,221,2771,,,14049,,705,1338,,,8447,,1157,371,,,5062,,860,3321,,,10109,,1177,2097,,,7826,,619,421,,,3395,,771,14303,,,32235,,5596,194,,,2588,,271,5215,,,11514,,638,993,,,8244,,790,5116,,,15775,,1929,207,,,2919,,398,937,,,5733,,767,3246,,,5443,,301,1571,,,11052,,1791,4150,,,13459,,1271,1782,,,16693,,1546,5925,,,10514,,681,454,,,3347,,506,2805,,,15614,,2137,681,,,6972,,684,191,,,1674,,157,85877,,,331298,,,,,,,38310
2020-07-18,274,,,3441,,207,1454,,,12058,,2438,542,,,3004,,117,375,,,3581,,352,553,,,5190,,813,1633,,,4328,,799,18620,,,75828,,8160,4417,,,8950,,454,169,,,1192,,139,1011,,,3115,,224,2700,,,14454,,713,1211,,,8644,,1188,283,,,5207,,873,3410,,,10373,,1216,2082,,,8020,,636,358,,,3442,,774,14748,,,32734,,5651,175,,,2668,,284,5661,,,11746,,668,1058,,,8386,,798,5281,,,16106,,1965,181,,,2998,,403,670,,,6047,,786,3322,,,5666,,311,1434,,,11318,,1821,3750,,,13999,,1301,1764,,,17112,,1577,5770,,,11017,,694,505,,,3385,,514,2836,,,16034,,2159,718,,,7110,,692,139,,,1760,,161,87104,,,338913,,,,,,,38888
2020-07-19,207,,,3479,,207,1310,,,11836,,2344,431,,,3092,,117,298,,,3676,,357,535,,,5219,,817,1617,,,4355,,803,17734,,,76671,,8205,4396,,,9110,,459,170,,,1232,,144,827,,,3203,,226,2395,,,14776,,716,1164,,,8785,,1192,209,,,5317,,879,3386,,,10543,,1233,1849,,,8090,,638,361,,,3451,,775,14738,,,32876,,5665,155,,,2721,,285,5554,,,12167,,669,870,,,8575,,805,5149,,,16414,,1986,190,,,3035,,403,658,,,6111,,792,3382,,,5842,,317,1568,,,11327,,1830,3730,,,14548,,1468,1394,,,17502,,1611,5624,,,11205,,700,371,,,3501,,515,2555,,,16484,,2164,603,,,7268,,699,112,,,1813,,163,83542,,,344224,,,,,,,39184
2020-07-20,171,,,3550,,209,1212,,,11955,,2361,266,,,3202,,117,274,,,3748,,370,523,,,5252,,824,1587,,,4383,,805,15955,,,77503,,8253,4250,,,9421,,467,202,,,1256,,144,700,,,3243,,226,1748,,,15222,,725,1093,,,8931,,1198,236,,,5352,,885,3295,,,10677,,1252,1644,,,8212,,640,358,,,3473,,777,15039,,,32955,,5688,172,,,2746,,287,5042,,,12697,,669,818,,,8661,,811,4871,,,16673,,1998,124,,,3100,,409,545,,,6235,,795,3240,,,6101,,324,1573,,,11363,,1843,3711,,,14671,,1499,1100,,,17924,,1624,5880,,,11300,,704,393,,,3541,,522,2321,,,16864,,2188,672,,,7345,,707,97,,,1840,,164,79112,,,349396,,,,,,,39485
2020-07-21,214,,,3610,,220,1366,,,12057,,2388,512,,,3216,,121,370,,,3787,,386,540,,,5275,,834,1680,,,4473,,808,16754,,,78690,,8354,3711,,,10032,,491,262,,,1275,,145,920,,,3276,,240,2069,,,15585,,761,1122,,,9074,,1217,285,,,5458,,903,3654,,,10862,,1289,1718,,,8296,,644,312,,,3524,,788,15185,,,33521,,5814,205,,,2814,,291,5166,,,13144,,749,905,,,8817,,818,5173,,,16890,,2026,191,,,3153,,419,683,,,6318,,822,3624,,,6277,,334,1323,,,11696,,1894,3677,,,15012,,1539,1202,,,18201,,1652,5967,,,11843,,743,524,,,3574,,541,2668,,,17090,,2269,720,,,7527,,727,164,,,1888,,173,82866,,,356255,,,,,,,40400
2020-07-22,256,,,3668,,220,1409,,,12158,,2417,579,,,3328,,123,388,,,3897,,396,526,,,5304,,842,1811,,,4535,,816,17640,,,79625,,8440,3783,,,10310,,517,303,,,1314,,152,1075,,,3322,,251,2580,,,15878,,786,1055,,,9243,,1253,403,,,5531,,924,3858,,,11074,,1310,1975,,,8417,,650,366,,,3549,,795,15405,,,34117,,5899,192,,,2885,,303,5795,,,13340,,794,944,,,8952,,828,5527,,,17258,,2071,188,,,3235,,430,724,,,6450,,844,3959,,,6515,,341,1311,,,11823,,1941,3778,,,15172,,1581,1414,,,18487,,1692,6055,,,12312,,794,621,,,3605,,548,2999,,,17289,,2308,804,,,7707,,743,182,,,1974,,181,87905,,,362274,,,,,,,41190
2020-07-23,295,,,3688,,224,1257,,,12423,,2445,529,,,3468,,124,502,,,3962,,406,521,,,5330,,851,1943,,,4631,,822,17678,,,81182,,8529,4297,,,10510,,530,380,,,1343,,161,1004,,,3473,,252,3179,,,16269,,814,1107,,,9373,,1279,303,,,5754,,936,3373,,,11507,,1340,1823,,,8676,,654,368,,,3587,,800,16385,,,34433,,5979,236,,,2947,,309,5822,,,13846,,820,924,,,9190,,839,4702,,,18115,,2116,184,,,3306,,440,893,,,6506,,864,4305,,,6778,,354,1391,,,11929,,1970,3346,,,15687,,1621,1485,,,18886,,1739,6489,,,12421,,814,794,,,3673,,577,3055,,,17739,,2350,807,,,8008,,763,170,,,2072,,186,89547,,,370712,,,,,,,41908
2020-07-24,294,,,3761,,231,1266,,,12543,,2469,590,,,3573,,136,375,,,4158,,419,452,,,5368,,859,2128,,,4713,,839,17428,,,82581,,8601,4451,,,10796,,548,330,,,1460,,170,1089,,,3528,,256,3097,,,16899,,835,1170,,,9513,,1289,429,,,5830,,945,3279,,,11787,,1361,2210,,,8741,,659,395,,,3602,,802,17018,,,34688,,6035,241,,,3018,,325,5833,,,14493,,877,932,,,9366,,847,4837,,,18340,,2147,178,,,3379,,448,768,,,6748,,883,4553,,,7042,,376,1462,,,12030,,1991,3085,,,16111,,1685,1666,,,19180,,1779,6567,,,12812,,842,728,,,3743,,584,3115,,,18124,,2432,830,,,8187,,780,174,,,2171,,195,90970,,,378285,,,,,,,42645
2020-07-25,306,,,3833,,243,1305,,,12709,,2494,721,,,3623,,146,288,,,4278,,429,511,,,5390,,867,2158,,,4823,,850,18814,,,83324,,8647,4560,,,11062,,564,272,,,1560,,175,979,,,3634,,260,3094,,,17539,,851,1293,,,9670,,1306,437,,,5960,,959,3308,,,11932,,1394,2080,,,8945,,672,341,,,3657,,812,17546,,,35056,,6108,269,,,3085,,340,6318,,,14785,,913,965,,,9504,,853,4846,,,18743,,2197,194,,,3426,,451,644,,,6968,,905,4728,,,7334,,387,1443,,,12178,,2016,2965,,,16447,,1733,1867,,,19485,,1817,6117,,,13229,,884,703,,,3813,,610,3419,,,18339,,2489,788,,,8449,,801,154,,,2256,,201,93433,,,385036,,,,,,,43374
2020-07-26,262,,,3847,,243,1215,,,12823,,2515,574,,,3754,,147,223,,,4365,,436,450,,,5420,,867,2104,,,4850,,850,17944,,,84090,,8693,4081,,,11424,,573,279,,,1607,,181,754,,,3724,,264,2518,,,18052,,857,1403,,,9741,,1314,325,,,6080,,974,3074,,,12151,,1411,1937,,,9054,,675,327,,,3680,,818,17285,,,35322,,6129,235,,,3133,,341,6049,,,15290,,924,970,,,9609,,859,4748,,,18912,,2205,175,,,3471,,452,618,,,7060,,913,4681,,,7642,,401,1349,,,12293,,2030,2905,,,16602,,1745,1927,,,19707,,1833,6257,,,13347,,892,688,,,3841,,613,3286,,,18628,,2512,593,,,8674,,812,161,,,2323,,201,89397,,,390516,,,,,,,43680
2020-07-27,294,,,3847,,243,1077,,,12946,,2537,412,,,3894,,147,237,,,4376,,442,431,,,5446,,872,2147,,,4850,,852,17507,,,84556,,8731,3926,,,11584,,582,277,,,1641,,183,760,,,3745,,264,2223,,,18452,,863,1397,,,9863,,1330,322,,,6142,,984,2945,,,12264,,1429,1766,,,9173,,685,323,,,3697,,819,17476,,,35480,,6145,231,,,3161,,347,5787,,,15665,,927,843,,,9768,,862,4543,,,19159,,2249,122,,,3526,,456,576,,,7164,,923,4409,,,7980,,406,1377,,,12346,,2048,2870,,,16698,,1759,1621,,,20133,,1863,5851,,,13685,,901,602,,,3904,,621,2886,,,19189,,2525,562,,,8803,,825,186,,,2352,,202,85986,,,395489,,,,,,,44022
2020-07-28,258,,,3960,,247,1206,,,13039,,2564,580,,,3966,,154,309,,,4383,,457,387,,,5466,,887,2226,,,5010,,865,16737,,,86022,,8789,3617,,,11939,,594,306,,,1686,,194,953,,,3784,,266,2361,,,19098,,915,1361,,,10094,,1353,253,,,6313,,1003,3029,,,12498,,1465,2028,,,9276,,695,314,,,3744,,828,17647,,,36130,,6222,219,,,3235,,356,5948,,,15805,,966,807,,,9900,,894,4933,,,19339,,2294,188,,,3568,,464,773,,,7216,,939,4439,,,8349,,420,1433,,,12449,,2077,2805,,,16975,,1820,1787,,,20448,,1885,5993,,,14002,,936,855,,,3964,,646,2844,,,19662,,2625,647,,,8990,,838,295,,,2387,,218,87538,,,402697,,,,,,,44876
2020-07-29,431,,,4004,,247,1220,,,13113,,2572,640,,,4037,,157,256,,,4495,,463,231,,,5481,,890,2338,,,5052,,872,17558,,,86789,,8828,3572,,,12187,,595,335,,,1720,,195,1031,,,3812,,272,2513,,,19637,,923,1505,,,10188,,1361,297,,,6391,,1008,3152,,,12593,,1478,2337,,,9401,,710,347,,,3767,,835,17662,,,36696,,6264,215,,,3269,,371,5659,,,16219,,982,898,,,9995,,899,5069,,,19556,,2336,188,,,3617,,463,726,,,7350,,956,4356,,,8709,,429,1613,,,12470,,2103,2505,,,17342,,1879,2028,,,20767,,1928,6207,,,14333,,953,1069,,,3964,,654,2857,,,19919,,2665,844,,,9141,,841,319,,,2435,,232,89978,,,408449,,,,,,,45361
2020-07-30,561,,,4060,,253,1272,,,13195,,2581,515,,,4223,,169,249,,,4566,,469,256,,,5489,,893,2438,,,5127,,880,18140,,,88004,,8870,3616,,,12415,,603,306,,,1788,,200,1097,,,3901,,273,2584,,,20145,,948,1454,,,10441,,1370,247,,,6532,,1033,3299,,,12849,,1502,2333,,,9590,,723,302,,,3807,,835,17882,,,37177,,6316,246,,,3303,,383,5713,,,16603,,1028,891,,,10172,,916,5071,,,19911,,2377,176,,,3729,,472,753,,,7488,,976,4393,,,9001,,452,1684,,,12526,,2159,2485,,,17546,,1911,2116,,,21081,,1956,5869,,,15117,,980,830,,,4077,,671,2881,,,20249,,2706,676,,,9491,,858,247,,,2576,,237,90582,,,416179,,,,,,,46000
2020-07-31,448,,,4106,,260,1303,,,13281,,2604,690,,,4291,,174,286,,,4598,,482,269,,,5513,,898,2452,,,5226,,888,17829,,,89321,,8920,3544,,,12845,,623,311,,,1845,,206,1141,,,3984,,276,2379,,,20766,,971,1455,,,10670,,1380,351,,,6590,,1059,3307,,,13089,,1524,2354,,,9823,,755,336,,,3832,,839,18284,,,37493,,6379,251,,,3380,,387,5212,,,17306,,1066,875,,,10350,,934,5058,,,20378,,2443,238,,,3769,,477,751,,,7633,,989,4376,,,9363,,466,1688,,,12693,,2191,2666,,,17627,,1951,2157,,,21456,,1988,4857,,,16469,,1013,821,,,4137,,673,3082,,,20484,,2755,905,,,9685,,874,346,,,2634,,243,90022,,,424637,,,,,,,46688
2020-08-01,395,,,4199,,263,1218,,,13483,,2636,720,,,4484,,181,203,,,4704,,512,275,,,5538,,912,2471,,,5307,,897,18307,,,90334,,8969,3499,,,13203,,649,270,,,1924,,212,1094,,,4119,,282,2284,,,21368,,999,1537,,,10814,,1382,420,,,6732,,1075,3197,,,13338,,1559,2238,,,9969,,764,332,,,3908,,840,18423,,,38170,,6500,247,,,3454,,392,4357,,,18205,,1120,922,,,10503,,943,5056,,,20706,,2471,166,,,3896,,490,729,,,7780,,1007,4105,,,9971,,525,1802,,,12781,,2233,2394,,,17974,,1974,2011,,,21906,,2022,4732,,,17113,,1035,852,,,4210,,685,2698,,,21208,,2806,568,,,10155,,890,249,,,2737,,247,87771,,,434193,,,,,,,47472
2020-08-02,324,,,4199,,263,1091,,,13606,,2643,620,,,4548,,181,176,,,4756,,523,246,,,5560,,919,2471,,,5333,,897,17536,,,90965,,8993,3249,,,13464,,667,233,,,1980,,220,929,,,4205,,282,2038,,,21713,,1003,1540,,,10958,,1389,373,,,6821,,1086,3024,,,13531,,1584,1783,,,10138,,768,304,,,3936,,842,18190,,,38340,,6511,226,,,3492,,396,3390,,,19041,,1138,873,,,10566,,944,4832,,,20775,,2493,190,,,3930,,496,595,,,7912,,1011,4070,,,10192,,532,1891,,,12817,,2242,2501,,,18035,,1988,1577,,,22329,,2036,4769,,,17224,,1039,574,,,4224,,686,2822,,,21289,,2821,513,,,10341,,902,169,,,2826,,251,83119,,,439046,,,,,,,47746
2020-08-03,261,,,4247,,264,1027,,,13681,,2655,452,,,4656,,181,150,,,4793,,523,194,,,5580,,922,2463,,,5346,,899,16779,,,91535,,9032,3127,,,13660,,677,201,,,2044,,228,801,,,4286,,282,1830,,,21999,,1009,1318,,,11151,,1394,282,,,6946,,1094,2945,,,13687,,1601,1440,,,10339,,778,294,,,3964,,843,18014,,,38627,,6536,222,,,3533,,400,2992,,,19438,,1145,682,,,10745,,953,4805,,,20793,,2503,167,,,3969,,505,636,,,7966,,1018,3573,,,10599,,547,1899,,,12878,,2248,2606,,,18038,,2001,1311,,,22688,,2048,4786,,,17289,,1040,442,,,4315,,687,2727,,,21626,,2831,450,,,10513,,916,154,,,2882,,252,79030,,,443813,,,,,,,48012
2020-08-04,315,,,4309,,269,1189,,,13713,,2668,656,,,4732,,192,242,,,4821,,534,181,,,5605,,928,2483,,,5456,,913,17222,,,92458,,9114,3549,,,13827,,695,289,,,2055,,240,925,,,4348,,291,2461,,,22255,,1070,1357,,,11282,,1404,375,,,7009,,1109,3139,,,13903,,1627,1553,,,10478,,783,293,,,3990,,848,18190,,,39303,,6629,234,,,3577,,410,2604,,,20054,,1186,774,,,10869,,980,4673,,,21376,,2558,214,,,4062,,513,754,,,8036,,1026,3695,,,10833,,567,1764,,,13075,,2272,2450,,,18322,,2065,1177,,,23078,,2083,5529,,,17362,,1109,495,,,4359,,706,2968,,,21797,,2873,487,,,10681,,935,223,,,2936,,272,82460,,,449961,,,,,,,48869
2020-08-05,513,,,4339,,273,1287,,,13800,,2695,749,,,4853,,200,192,,,4876,,541,218,,,5622,,933,2373,,,5574,,931,18306,,,93369,,9181,3504,,,14261,,737,303,,,2115,,241,984,,,4406,,301,2866,,,22554,,1111,1340,,,11475,,1412,467,,,7094,,1129,3265,,,14124,,1655,1948,,,10535,,800,341,,,4027,,854,18546,,,39705,,6695,274,,,3609,,420,2568,,,20515,,1292,803,,,11053,,991,4855,,,21701,,2596,233,,,4132,,517,776,,,8168,,1058,3769,,,11109,,592,1738,,,13224,,2307,2326,,,18531,,2124,1247,,,23454,,2111,5840,,,17422,,1146,458,,,4455,,712,2974,,,22131,,2905,518,,,10858,,957,264,,,3009,,281,85845,,,456100,,,,,,,49698
2020-08-06,480,,,4373,,276,1148,,,14016,,2712,622,,,5042,,201,191,,,4960,,569,257,,,5640,,938,2556,,,5612,,941,19109,,,94365,,9246,3448,,,14778,,783,330,,,2162,,251,919,,,4525,,314,3291,,,22847,,1141,1518,,,11618,,1422,421,,,7258,,1158,3338,,,14379,,1685,2026,,,10696,,816,347,,,4079,,861,18845,,,40222,,6768,259,,,3671,,425,2704,,,20735,,1328,899,,,11148,,1001,4896,,,22008,,2684,237,,,4195,,526,792,,,8291,,1074,3798,,,11468,,597,1663,,,13394,,2334,2381,,,18679,,2186,1194,,,23764,,2144,6310,,,17502,,1206,471,,,4486,,719,2816,,,22572,,2946,458,,,11106,,974,249,,,3099,,291,87973,,,462690,,,,,,,50517
2020-08-07,415,,,4466,,279,1250,,,14108,,2735,763,,,5130,,208,271,,,5013,,583,250,,,5678,,942,2521,,,5699,,952,18920,,,95612,,9309,3727,,,15003,,820,332,,,2232,,261,1023,,,4571,,326,2485,,,23516,,1168,1632,,,11738,,1430,429,,,7431,,1177,3438,,,14573,,1720,2109,,,10871,,829,352,,,4142,,868,19460,,,40583,,6869,267,,,3739,,436,2563,,,21188,,1393,880,,,11304,,1011,4888,,,22349,,2732,218,,,4342,,535,762,,,8424,,1091,3983,,,11732,,599,1558,,,13590,,2348,2284,,,18915,,2248,1353,,,23960,,2171,6716,,,17728,,1254,557,,,4554,,732,3038,,,22752,,2990,446,,,11273,,992,265,,,3191,,303,89155,,,469407,,,,,,,51311
2020-08-08,274,,,4589,,284,1110,,,14357,,2765,662,,,5294,,213,194,,,5061,,600,225,,,5702,,945,2353,,,5876,,963,18469,,,96778,,9365,3699,,,15350,,859,320,,,2299,,265,1004,,,4661,,334,2334,,,23901,,1189,1542,,,11916,,1449,401,,,7589,,1194,3351,,,14866,,1754,2223,,,11049,,837,339,,,4180,,872,19861,,,40917,,6915,232,,,3822,,443,2665,,,21533,,1427,962,,,11367,,1032,5250,,,22446,,2797,170,,,4487,,541,695,,,8541,,1105,4211,,,11888,,654,1584,,,13737,,2380,2321,,,19067,,2277,1235,,,24269,,2181,7114,,,17868,,1286,575,,,4598,,737,2922,,,23111,,3017,476,,,11477,,1013,252,,,3306,,313,89025,,,475902,,,,,,,52006
2020-08-09,304,,,4591,,284,1109,,,14385,,2774,472,,,5451,,214,113,,,5112,,603,182,,,5713,,946,2286,,,5996,,964,18008,,,97308,,9407,3440,,,15580,,873,299,,,2337,,272,756,,,4769,,334,1893,,,24224,,1199,1286,,,12075,,1452,413,,,7645,,1203,3240,,,15051,,1772,1827,,,11259,,848,299,,,4213,,872,19334,,,41133,,6928,188,,,3886,,444,2735,,,21734,,1434,840,,,11498,,1036,4891,,,22732,,2806,140,,,4526,,545,630,,,8627,,1107,3928,,,12151,,675,1673,,,13758,,2390,2418,,,19119,,2295,944,,,24523,,2200,6973,,,17949,,1312,476,,,4661,,740,2733,,,23313,,3021,445,,,11578,,1025,231,,,3381,,323,84506,,,480278,,,,,,,52298
2020-08-10,311,,,4606,,291,1073,,,14461,,2794,258,,,5624,,215,169,,,5126,,616,168,,,5722,,953,2286,,,6087,,968,17443,,,97916,,9472,3303,,,15851,,916,190,,,2455,,279,718,,,4801,,341,1404,,,24548,,1252,1027,,,12249,,1459,267,,,7763,,1218,2817,,,15421,,1830,1607,,,11451,,867,282,,,4225,,874,19024,,,41474,,6967,173,,,3932,,448,2339,,,22186,,1499,820,,,11577,,1043,4316,,,23037,,2837,147,,,4555,,552,576,,,8693,,1120,3391,,,12689,,694,1636,,,13825,,2421,2400,,,19204,,2316,709,,,24736,,2219,6917,,,18040,,1341,472,,,4684,,761,2424,,,23655,,3060,408,,,11757,,1048,138,,,3486,,332,79213,,,485836,,,,,,,53003
2020-08-11,319,,,4663,,303,1205,,,14563,,2813,398,,,5676,,224,197,,,5138,,637,206,,,5717,,959,2486,,,6134,,986,18058,,,98758,,9539,3281,,,16383,,959,267,,,2484,,292,846,,,4864,,345,1654,,,24958,,1310,869,,,12414,,1478,282,,,7916,,1236,2987,,,15698,,1880,1848,,,11556,,884,351,,,4238,,877,19423,,,41992,,7052,220,,,3951,,463,2348,,,22536,,1584,747,,,11691,,1059,4454,,,23361,,2880,142,,,4668,,567,741,,,8747,,1136,3522,,,12890,,738,1265,,,14114,,2465,2165,,,19483,,2344,832,,,24940,,2245,6738,,,18696,,1398,504,,,4727,,766,2341,,,24054,,3097,329,,,11966,,1072,234,,,3546,,341,81259,,,492522,,,,,,,53929
2020-08-12,336,,,4716,,310,1064,,,14759,,2833,400,,,5784,,228,174,,,5197,,646,225,,,5738,,962,2428,,,6264,,994,18623,,,99756,,9598,3339,,,16672,,1000,287,,,2541,,299,1015,,,4912,,361,2001,,,25228,,1328,922,,,12529,,1489,458,,,7951,,1258,3181,,,15866,,1904,2065,,,11735,,904,331,,,4279,,882,18965,,,42711,,7116,222,,,4025,,468,2671,,,22786,,1631,764,,,11787,,1089,4372,,,23743,,2933,170,,,4750,,578,688,,,8884,,1157,3389,,,13190,,790,1313,,,14183,,2502,2341,,,19609,,2361,1095,,,25137,,2272,6906,,,18889,,1415,526,,,4764,,782,2381,,,24292,,3138,495,,,12061,,1094,326,,,3642,,344,83473,,,498380,,,,,,,54666
2020-08-13,456,,,4760,,314,1116,,,14868,,2844,411,,,5938,,241,157,,,5218,,655,191,,,5759,,966,2549,,,6329,,1002,18333,,,101140,,9668,3376,,,16949,,1038,322,,,2592,,305,1042,,,4993,,362,2206,,,25504,,1335,936,,,12652,,1492,410,,,8105,,1285,3508,,,15947,,1939,2207,,,11878,,927,292,,,4326,,885,19311,,,43165,,7162,250,,,4070,,472,2514,,,23274,,1668,816,,,11868,,1097,4227,,,24124,,2985,160,,,4866,,581,664,,,8981,,1176,3319,,,13515,,802,1494,,,14227,,2512,2479,,,19706,,2381,1094,,,25371,,2287,5667,,,20249,,1453,379,,,4823,,797,2459,,,24511,,3201,472,,,12218,,1107,258,,,3825,,354,83075,,,505751,,,,,,,55293
2020-08-14,461,,,4817,,319,1092,,,14991,,2862,538,,,6032,,242,180,,,5255,,663,221,,,5771,,972,2714,,,6396,,1010,19204,,,102198,,9726,3456,,,17281,,1066,370,,,2647,,308,1081,,,5085,,366,2128,,,25962,,1349,985,,,12791,,1503,451,,,8207,,1315,3719,,,16041,,1955,2377,,,12000,,952,308,,,4381,,900,19637,,,43572,,7225,246,,,4129,,476,2696,,,23627,,1726,771,,,12025,,1109,4063,,,24427,,3018,193,,,4910,,584,667,,,9074,,1200,3309,,,13779,,823,1374,,,14350,,2526,2494,,,19823,,2390,1082,,,25591,,2322,5699,,,20453,,1475,572,,,4855,,808,2668,,,24610,,3232,487,,,12369,,1125,266,,,3920,,361,85509,,,511369,,,,,,,55908
2020-08-15,484,,,4866,,324,997,,,15166,,2875,454,,,6192,,263,117,,,5310,,679,200,,,5802,,977,2821,,,6516,,1021,19037,,,103533,,9773,3514,,,17548,,1090,344,,,2728,,314,1026,,,5202,,368,2256,,,26294,,1358,1040,,,12904,,1511,425,,,8385,,1341,3677,,,16243,,2004,2351,,,12207,,962,285,,,4414,,903,19843,,,44011,,7286,208,,,4210,,484,2649,,,23940,,1770,826,,,12110,,1118,4115,,,24663,,3045,182,,,5006,,591,640,,,9160,,1206,2969,,,14152,,850,1402,,,14475,,2545,2354,,,20010,,2402,1127,,,25790,,2350,5865,,,20610,,1557,370,,,4890,,812,2544,,,24897,,3260,512,,,12468,,1135,300,,,4012,,369,84934,,,517714,,,,,,,56543
2020-08-16,448,,,4906,,324,954,,,15222,,2883,341,,,6314,,264,89,,,5323,,689,185,,,5809,,977,2818,,,6570,,1021,18406,,,104072,,9800,3348,,,17819,,1094,294,,,2799,,317,888,,,5254,,368,1997,,,26605,,1365,939,,,13015,,1516,288,,,8505,,1358,3518,,,16404,,2016,2083,,,12391,,970,261,,,4436,,903,19271,,,44398,,7297,150,,,4289,,489,2649,,,24166,,1770,807,,,12165,,1119,3788,,,24975,,3057,151,,,5071,,599,588,,,9220,,1212,2801,,,14302,,852,1510,,,14503,,2550,2469,,,20054,,2408,906,,,25980,,2363,5984,,,20698,,1572,312,,,4920,,815,2164,,,25248,,3275,414,,,12637,,1144,225,,,4092,,370,81046,,,522162,,,,,,,56757
2020-08-17,399,,,4957,,326,956,,,15249,,2896,218,,,6406,,266,82,,,5328,,694,172,,,5820,,978,2819,,,6585,,1024,17661,,,104637,,9845,3256,,,17983,,1100,266,,,2850,,322,785,,,5322,,368,1666,,,26931,,1375,739,,,13201,,1522,218,,,8600,,1369,3307,,,16614,,2036,1904,,,12546,,976,242,,,4464,,906,19379,,,44496,,7319,137,,,4326,,489,2690,,,24337,,1775,786,,,12204,,1126,3717,,,25074,,3082,129,,,5122,,608,596,,,9248,,1215,2606,,,14540,,857,1534,,,14529,,2555,2501,,,20085,,2411,713,,,26152,,2377,6066,,,20805,,1575,339,,,4925,,822,1948,,,25499,,3282,429,,,12747,,1151,171,,,4151,,376,78431,,,525733,,,,,,,57023
2020-08-18,338,,,5011,,337,1018,,,15341,,2921,404,,,6460,,268,169,,,5333,,711,183,,,5825,,978,2780,,,6755,,1036,18486,,,105506,,9890,3175,,,18321,,1116,344,,,2903,,330,968,,,5366,,368,1833,,,27365,,1393,764,,,13284,,1540,254,,,8723,,1391,3493,,,16865,,2053,2122,,,12700,,992,246,,,4527,,913,19671,,,44976,,7408,186,,,4352,,504,2912,,,24628,,1865,725,,,12363,,1143,3958,,,25200,,3165,236,,,5270,,613,693,,,9315,,1235,2737,,,14667,,883,1285,,,14787,,2582,2073,,,20361,,2432,824,,,26326,,2404,5990,,,21020,,1592,336,,,4955,,828,2195,,,25644,,3328,518,,,12892,,1172,259,,,4198,,383,81175,,,531239,,,,,,,57774
